0.00180387 0
-0.000880006 0.00268387
-0.00171234 0.00175893
-0.00118635 0.0013504
-0.000937281 0.00107526
-0.000496149 0.000982542
-0.000777415 0.00087674
-0.000741069 0.000760149
-0.000687314 0.00067254
-0.000793041 0.000610759
-0.000766526 0.000553088
-0.000858173 0.000513148
-0.000857287 0.000472029
-0.00041233 0.000623673
-0.000522976 0.000591057
-0.000602171 0.000558526
-0.000670029 0.000529014
-0.000411126 0.000561953
-0.000462388 0.00053402
-0.000475828 0.000506794
-0.000555042 0.000488523
-0.000486189 0.000470849
-0.000409921 0.000456331
-0.000370977 0.000438636
-0.000356525 0.000420973
-0.000312489 0.000406848
-0.000245372 0.000397201
-0.000148628 0.00039479
-0.000110501 0.000382836
-4.93739e-05 0.000374872
-0.000235102 0.000407379
-0.00024836 0.000394666
-0.00018265 0.000388122
-0.000216968 0.000378094
-0.000290992 0.000374521
-0.000337176 0.000366888
-0.000428305 0.000368287
-0.000436671 0.000358561
-0.000473865 0.000351221
-0.000371365 0.000357344
-0.000299055 0.000355942
-0.000277154 0.000348053
-0.00016927 0.000356575
-0.000122131 0.000351551
-5.01807e-05 0.000351102
-2.18973e-05 0.000344547
9.83285e-06 0.000338626
0.000113222 0.000347245
0.000144339 0.000341506
0.000162532 0.0003351
0.000138492 0.000329342
9.94801e-05 0.000325294
0.000131105 0.000320661
0.000149995 0.000315233
0.000174773 0.000310439
0.000172664 0.000304852
0.000205683 0.000301271
0.00016611 0.000298665
0.000133483 0.000295367
0.000136708 0.00029042
0.000138505 0.000285625
0.000172211 0.000282995
0.000222729 0.000283012
0.000184569 0.000281157
0.000153709 0.000278512
0.000138917 0.000274658
0.000161246 0.000271448
0.000105718 0.00027313
6.1187e-05 0.000272802
5.52017e-05 0.000268943
2.80004e-05 0.00026652
5.33226e-05 0.000264009
3.55523e-05 0.000260973
3.32776e-05 0.000257432
6.74674e-05 0.000256268
0.000104695 0.000255599
5.9469e-05 0.00025628
5.43852e-05 0.000253024
3.47635e-05 0.00025057
2.92805e-05 0.000247479
-3.25392e-05 0.000252101
-4.21592e-05 0.000249194
4.52976e-06 0.000250561
-1.02411e-06 0.000247623
-1.12417e-05 0.000244906
-8.09221e-06 0.000242062
-5.74357e-06 0.000239275
-6.98785e-06 0.000236543
1.05395e-06 0.000234009
-2.48954e-05 0.000232844
3.08169e-05 0.000236915
6.00452e-05 0.000236142
0.000102349 0.000237389
9.84345e-05 0.000234882
0.000116063 0.000233064
0.000102788 0.000231005
0.00012982 0.000230204
0.000143724 0.000228267
0.000139599 0.000225987
0.000134183 0.000223781
