0 -0.000473559 0.00325155
1 0.141511 0.219491
2 0.473881 0.181323
3 0.564114 0.265041
4 0.673615 0.206189
5 0.246072 0.217041
6 0.560109 0.220956
7 0.638769 0.152516
8 0.563572 0.153476
9 0.0895723 0.194947
10 0.39437 0.14624
11 0.31269 0.191022
12 0.376037 0.173478
13 0.315038 0.170132
14 0.208444 0.203645
15 0.330997 0.189331
16 0.0895502 0.179096
17 0.308196 0.176987
18 0.377875 0.153753
19 0.531082 0.121448
20 0.37675 0.162849
21 0.449772 0.157948
22 0.320168 0.160698
23 0.515078 0.161081
24 0.210676 0.157476
25 0.175604 0.130857
26 0.333075 0.194607
27 0.51995 0.153326
28 0.165679 0.184379
29 0.1607 0.178277
30 0.392752 0.133832
31 0.25271 0.148549
32 0.330954 0.0957756
33 0.44285 0.135683
34 0.292992 0.107614
35 0.405807 0.182982
36 0.367256 0.136021
37 0.294824 0.167903
38 0.592775 0.15985
39 0.122096 0.146842
40 0.284168 0.204613
41 0.420249 0.159341
42 0.345417 0.148509
43 0.195196 0.131191
44 0.58513 0.14798
45 0.303883 0.0886575
46 0.624351 0.133262
47 0.300643 0.154182
48 0.280143 0.166717
49 0.250053 0.115323
50 0.306911 0.125936
51 0.109497 0.136667
52 0.0346264 0.147615
53 0.578004 0.0972403
54 0.414326 0.148202
55 0.297233 0.138273
56 0.231709 0.153616
57 0.293116 0.132768
58 0.329256 0.115001
59 0.213001 0.126761
60 0.337289 0.11025
61 -0.00194193 0.13143
62 0.405849 0.126376
63 0.275524 0.124806
64 0.435427 0.138255
65 0.425358 0.128288
66 0.435408 0.13426
67 0.176297 0.110183
68 0.492817 0.135292
69 0.393978 0.117613
70 0.313972 0.145844
71 0.383708 0.143827
72 0.449407 0.153586
73 0.134846 0.129129
74 0.159045 0.145436
75 0.444383 0.144428
76 0.264747 0.0967759
77 0.218436 0.0789381
78 0.286906 0.122933
79 0.237885 0.115468
80 0.00633158 0.129228
81 0.232693 0.128912
82 0.431867 0.12847
83 0.0178712 0.129181
84 0.754136 0.0897461
85 0.285627 0.105361
86 0.347705 0.143821
87 0.160932 0.115813
88 0.171987 0.123068
89 0.31574 0.101888
90 0.459763 0.116293
91 0.0688466 0.0947081
92 0.1704 0.162181
93 0.443535 0.134578
94 0.364978 0.0927584
95 0.0627345 0.123463
96 0.329 0.147944
97 0.395045 0.0997824
98 0.345291 0.0882031
99 0.0852609 0.0956511
100 0.567736 0.102351
101 0.495488 0.173997
102 0.272785 0.119701
103 0.338176 0.128217
104 0.335722 0.12303
105 0.198529 0.140339
106 0.223243 0.105911
107 0.338834 0.139845
108 0.45404 0.107019
109 0.339244 0.133392
110 0.275257 0.106413
111 0.108701 0.132241
112 0.289767 0.137944
113 0.486506 0.12965
114 0.293777 0.133277
115 0.497092 0.0991329
116 0.272663 0.0827956
117 0.427574 0.153951
118 0.254272 0.140097
119 0.371753 0.112209
120 0.390383 0.108166
121 0.23915 0.122211
122 0.50061 0.118866
123 0.234079 0.108832
124 0.347176 0.0881853
125 0.283598 0.145355
126 0.455248 0.107673
127 0.0395976 0.11249
128 0.338754 0.0950025
129 0.459018 0.107434
130 0.225895 0.11674
131 0.049139 0.108818
132 0.317795 0.126413
133 0.271024 0.127845
134 0.372771 0.129545
135 0.297439 0.131869
136 0.603862 0.101361
137 0.403189 0.122262
138 0.451765 0.0712832
139 0.243508 0.102648
140 0.408004 0.106569
141 0.287178 0.0870078
142 0.274284 0.0728942
143 0.183943 0.12408
144 0.345919 0.104327
145 0.314432 0.0939442
146 0.225152 0.108326
147 0.302494 0.121762
148 0.379246 0.125025
149 0.349735 0.106708
150 0.28063 0.0948981
151 0.0579371 0.128028
152 0.328011 0.1029
153 0.290208 0.129502
154 0.240036 0.1269
155 0.22094 0.0734563
156 0.221773 0.117086
157 0.321104 0.115405
158 0.249039 0.138993
159 0.366934 0.12572
160 0.232307 0.0869785
161 0.0510117 0.101566
162 0.26993 0.104897
163 0.206369 0.120345
164 0.443693 0.102262
165 0.291147 0.119325
166 0.32751 0.102294
167 0.0919078 0.119093
168 0.305723 0.125919
169 0.30845 0.0866021
170 0.0474711 0.0964185
171 0.0433483 0.114948
172 0.578846 0.142056
173 0.422532 0.125705
174 0.298263 0.109875
175 0.225497 0.111193
176 0.175796 0.147488
177 0.36749 0.115108
178 0.330782 0.0810653
179 0.106918 0.091816
180 0.6408 0.109125
181 0.35844 0.128319
182 0.315804 0.132209
183 0.363296 0.109092
184 0.26881 0.124977
185 0.551805 0.0931781
186 0.302835 0.128982
187 0.0699488 0.0830482
188 0.301049 0.0910265
189 0.282986 0.163065
190 0.174276 0.100235
191 0.168983 0.113951
192 0.253616 0.0905344
193 0.493868 0.119817
194 0.37937 0.0958015
195 0.333818 0.102139
196 0.332458 0.138598
197 0.366017 0.153701
198 0.465497 0.109899
199 0.0822287 0.0874998
200 0.320034 0.11336
201 0.186739 0.0851292
202 0.130553 0.141626
203 0.601545 0.0830667
204 0.287617 0.0623769
205 0.361108 0.154983
206 0.355373 0.109253
207 0.146365 0.117773
208 0.317271 0.163973
209 0.420338 0.0950237
210 0.169982 0.102152
211 0.490992 0.103038
212 0.469942 0.114243
213 0.104451 0.128839
214 0.220335 0.120463
215 0.216795 0.112251
216 0.348627 0.125755
217 0.462582 0.105684
218 0.421043 0.144193
219 0.220728 0.113781
220 0.400603 0.114917
221 0.445801 0.107367
222 0.222328 0.116029
223 0.292158 0.118367
224 0.471866 0.110264
225 0.309875 0.113324
226 0.436618 0.140806
227 0.544989 0.126841
228 0.382691 0.0710732
229 0.0500203 0.104824
230 0.491341 0.126864
231 0.167322 0.121125
232 0.134079 0.154496
233 0.355307 0.164828
234 0.313864 0.116055
235 0.405755 0.13216
236 0.201586 0.124837
237 0.559583 0.0941091
238 0.659572 0.127269
239 0.493753 0.12338
240 0.274633 0.0899944
241 0.472029 0.10622
242 0.292591 0.091221
243 0.298281 0.155052
244 0.401694 0.138753
245 0.154844 0.123759
246 0.454181 0.16196
247 0.270599 0.13399
248 0.253838 0.118349
249 0.106272 0.133659
250 0.126545 0.185543
251 0.199367 0.15437
252 0.243794 0.133095
253 0.36104 0.1518
254 0.517353 0.116025
255 0.0314648 0.153192
256 0.221937 0.170259
257 0.296874 0.137017
258 0.334668 0.134048
259 0.406797 0.15657
260 -0.0705031 0.170723
261 0.379091 0.143836
262 0.401195 0.175399
263 0.340271 0.140232
264 0.650312 0.203734
265 0.494297 0.148432
266 0.194011 0.122636
267 0.352924 0.132632
268 0.510909 0.137268
269 0.1443 0.142064
270 0.292409 0.139885
271 0.605125 0.181919
272 0.254115 0.127351
273 0.267019 0.185116
274 0.186721 0.157181
275 0.489323 0.196422
276 0.424112 0.195824
277 0.463129 0.158015
278 0.214414 0.16951
279 0.479435 0.137315
280 0.471817 0.169242
281 0.584076 0.153625
282 0.279637 0.146982
283 0.0827915 0.20287
284 0.184762 0.180597
285 0.16534 0.170382
286 0.665707 0.155141
287 0.442931 0.191155
288 0.560157 0.221514
289 0.555931 0.0938614
290 0.186268 0.173785
